name,business_id,city,state,stars,categories
Bistro 4,sFMAwAVSm5qtY4ZjPY3YvA,Louisville,CO,4.5,"Cafes, American (Traditional), Breakfast & Brunch, Restaurants"
Burger King,cfvt4ywhguNKwwxPZdS5sA,Orlando,FL,1.5,"Burgers, Restaurants, Fast Food"
Mr Pretzels,wpnlAMBOiAfHNd73jAjUZQ,West Vancouver,BC,3.5,"Restaurants, Bakeries, Specialty Food, Food, Food Stands"
Church's Chicken,xA3xniJvzkIWAcBtAM7lDg,Surrey,BC,2.5,"Fast Food, Restaurants, Chicken Wings, Chicken Shop, Breakfast & Brunch"
Charley's Steak House,EDVVshZL2cUvLSBaLC8Bww,Orlando,FL,4.0,"Seafood, Steakhouses, Restaurants"
Jimmy John's,kBiutG9qIsxIqblT8AUMTA,Atlanta,GA,2.5,"Sandwiches, Delis, Food Delivery Services, Fast Food, Food, Restaurants"
Chick-fil-A,zZx87dyw1dGR45VKOCDstw,Atlanta,GA,3.5,"Caterers, Event Planning & Services, Restaurants, Fast Food"
Burgerville,QBG693NWx1SUl2L_oCTmRw,West Linn,OR,3.5,"Restaurants, Burgers"
Dolce Bakery & Cafe,QJ8O6g_UdjUzcXvYqgPjag,Beaverton,OR,3.5,"Food, Cafes, Bakeries, Restaurants, Coffee & Tea"
Beachside Billys,yhBLEmeHyPec1zjwlSXO7w,Austin,TX,3.5,"Nightlife, Bars, American (Traditional), Restaurants, Tiki Bars, Active Life, Water Parks, Event Planning & Services, Venues & Event Spaces"
DeHomis,l9dpW_9GvhpDswBBbXKkJA,Portland,OR,4.5,"Restaurants, Food Trucks, Japanese, Food, Asian Fusion, Comfort Food"
M&M Cafe,1LP7d9rd5AJAR_I5lN-caQ,Braintree,MA,4.0,"Cafes, Food, Bagels, Restaurants, Coffee & Tea"
Only U Cafe,5FsEDcLp7E3P3YM0AcK59A,Vancouver,BC,3.5,"Restaurants, Breakfast & Brunch"
Saffron Indian Grill,nskxD7aKod8bLAq7zSu6AQ,Tewksbury,MA,4.5,"Restaurants, Vegetarian, Indian, Halal"
Outback Steakhouse,NuW-R4filI1fzmdwTVCa_A,Atlanta,GA,3.0,"Steakhouses, Restaurants"
Montage Ala Cart,uAM_KTPoknCgegRxzfHjUw,Portland,OR,4.5,"Comfort Food, Cajun/Creole, Restaurants, Food, Mexican, Food Trucks"
Kiku Japanese Steakhouse,lt-kIiOnSGIPue8FeyX6tg,Atlanta,GA,3.0,"Japanese, Restaurants"
Shari's - Halsey Crossing,KfgcWODVfYCNx-aLpdh54w,Portland,OR,2.5,"Desserts, Cafes, Diners, American (Traditional), Breakfast & Brunch, Food, American (New), Restaurants"
Olive Garden Italian Restaurant,tBzia9buNFXa1vueJSgfFQ,Smyrna,GA,2.5,"Salad, Restaurants, Bars, Wine Bars, Nightlife, Soup, Italian"
La Camel,hBOojfFqrslXjmUTGoqr0Q,Portland,OR,4.5,"Restaurants, Food Stands, Moroccan, Food Trucks, Food"
Putnam Pantry,mTIGG4j-htuuIzf5xfrWIw,Danvers,MA,4.0,"Coffee & Tea, Specialty Food, Restaurants, Food, Chocolatiers & Shops, Sandwiches, Ice Cream & Frozen Yogurt, Candy Stores"
The Boyne,KkYjZQVVZZnfX_P7Oi4W5w,Brighton,MA,3.5,"Nightlife, Bars, Pubs"
Applebee's Grill + Bar,-xOnBbdyP-zBj6f5bhIrMQ,Portland,OR,2.5,"Nightlife, Sports Bars, Steakhouses, Bars, American (Traditional), Restaurants, Burgers"
Joy G,Z-3ZKH9h-Njv1OrpFpY1UA,Richmond,BC,1.0,"Nightlife, Chinese, Restaurants, Cafes"
McDonald's,RsnTjQQ7cigG0bh-oI8sEg,Clermont,FL,1.5,"Fast Food, Burgers, Restaurants, Coffee & Tea, Food"
Kidz Etc Learn & Play Cafe,_3ZDw-aUvsi6FUTgCYA7_A,Richmond,BC,4.5,"Active Life, Cafes, Kids Activities, Playgrounds, Restaurants"
Domino's Pizza,e4I5c4Ld-tFnRM3OokYdeQ,Charlestown,MA,2.0,"Chicken Wings, Food, Restaurants, Pizza, Sandwiches"
TRISM,oIFlhqpO0lG7rP0Eubfa1g,Columbus,OH,3.5,"Venues & Event Spaces, Nightlife, Event Planning & Services, Cafes, Bars, Restaurants"
One Mighty Mill,z4PcUANGNEjriFRfRwb9jA,Lynn,MA,4.5,"Restaurants, Food, Cafes, Pretzels, Bagels"
Subway,Y3LbFOto6YYIiT3BUVpnUQ,Grove City,OH,2.5,"Restaurants, Fast Food, Sandwiches"
Uptown Beer,rap21otL6_opXlJ3xSGCTg,Portland,OR,4.5,"Kombucha, Beer, Wine & Spirits, Beer Gardens, Breweries, Pubs, Food Trucks, Convenience Stores, Coffee & Tea, Beer Bar, Food, Bars, Nightlife"
Alex's Chimis,mJanv606i5EQyASTSmzVMA,Jamaica Plain,MA,4.0,"Restaurants, Dominican, Caribbean"
Carroll Street Café,wRNzDZ3YK1DHZiGaAWFiiA,Atlanta,GA,4.0,"Breakfast & Brunch, Tapas Bars, Restaurants, Bars, Nightlife, American (New)"
Pickles New York Deli,NudBkC0ojk72wvPUmkES_g,Longwood,FL,4.0,"Delis, American (Traditional), Sandwiches, Turkish, Breakfast & Brunch, Caterers, Diners, Restaurants, Event Planning & Services"
Rock Creek Tavern,ttw6Z-QdNzdu9IZVI2a0Ew,Hillsboro,OR,3.5,"Burgers, Jazz & Blues, Beer, Wine & Spirits, Music Venues, Breweries, Pubs, Restaurants, Nightlife, Bars, American (Traditional), Arts & Entertainment, Food"
Bread Basket,SZ0c7kkfMWlN1z7lNBoeKw,Austin,TX,3.5,"Automotive, Delis, Food, Gas Stations, Restaurants, Convenience Stores"
LIME Fresh Mexican Grill,TQwG32pULPj47233oleERQ,Orlando,FL,3.5,"Restaurants, Mexican, Tex-Mex"
Pokebap,i_cTGg5OAnEmbm95iwPQ0Q,Dublin,OH,4.5,"Live/Raw Food, Hawaiian, Salad, Poke, Sushi Bars, Gluten-Free, Seafood, Restaurants, Asian Fusion, Food"
Cedar Hills Crossing,c1_XWweWX3wXpNTGcIywGA,Beaverton,OR,3.0,"Shopping, Shopping Centers, Fashion, Restaurants, Department Stores"
North City Tavern,oK01mIMSF6HCc2U36gmmCg,Columbus,OH,3.5,"Event Planning & Services, Trivia Hosts, Nightlife, Sports Bars, Bars, Pizza, Musicians, Restaurants"
Longwood Grille & Bar,GXI8J6Xi4e1A1nMPLNtkUA,Boston,MA,2.5,"Restaurants, American (Traditional)"
Vitamin Sea Brewing,Vw40ZNZsriKgtwyjXj8O9Q,Weymouth,MA,5.0,"Breweries, Brewpubs, Food"
OTTO,-0iqnv7MjKrgh7Q7bYRlUQ,Cambridge,MA,4.0,"Food Delivery Services, Vegan, Pizza, Gluten-Free, Food, Vegetarian, Restaurants, Italian, Caterers, Event Planning & Services"
The Hungry Peach,vgUv079XkNbWOtBf3tYKnw,Atlanta,GA,4.5,"Sandwiches, Restaurants, Salad, Southern, American (Traditional), American (New), Event Planning & Services, Caterers"
McDonald's,QVbvtZRb73gCxJqw-GCMhg,Orlando,FL,2.0,"Coffee & Tea, Burgers, Fast Food, Restaurants, Food"
Sos Deli,SDYKra0wWGn88Zv-iUuTZA,Atlanta,GA,3.5,"Restaurants, Delis"
Pasta Pronto,honyVlY5QwVRjTZ0yzbtEw,Beaverton,OR,4.0,"Desserts, Sandwiches, Beer, Wine & Spirits, Fast Food, Restaurants, Italian, Food"
Stack 571 Burger and Whiskey Bar,Ame0MIWNe3J6zWbBSJpNSw,Vancouver,WA,4.0,"Restaurants, American (Traditional)"
Domino's Pizza,vn044qnNg9OuGs_NFvm7NQ,Tualatin,OR,2.0,"Pizza, Fast Food, Sandwiches, Chicken Wings, Restaurants"
Scramblers,dL3qteS3XUQFTYgVSPPfCw,Canal Winchester,OH,4.0,"Food, Restaurants, Breakfast & Brunch"
The Organic Juice Barn,9uvTSyddM3WY1k1mg5LWGA,Norwell,MA,3.5,"Nutritionists, Professional Services, Juice Bars & Smoothies, Live/Raw Food, Organic Stores, Vitamins & Supplements, Acai Bowls, Food, Health & Medical, Salad, Restaurants, Shopping, Life Coach"
IHOP,1uLK9lpU-t2MLdOPmhrW6w,ORLANDO,FL,2.5,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Diners, Burgers"
Bambara,75r5DhL8I3iXlZ8K5nOpEw,Cambridge,MA,3.5,"Breakfast & Brunch, Restaurants, American (New), Juice Bars & Smoothies, Food"
Delphina's Bakery,XVHKUjWk2qWAqPNM6ZhB9A,Portland,OR,3.5,"Coffee & Tea, Bakeries, Restaurants, Food, Cafes, Farmers Market"
Subway,tvYvC07AWL1POmydbApTXg,Orlando,FL,3.0,"Sandwiches, Restaurants, Fast Food"
Zume's Coffee House,pT4dKCd2olOJsWPcRFaBiw,Charlestown,MA,3.5,"Sandwiches, Food, Patisserie/Cake Shop, Restaurants, Desserts, Donuts, Ice Cream & Frozen Yogurt, Coffee & Tea, Art Galleries, Arts & Entertainment, Shopping, Bagels"
Luby's Fuddruckers Restaurants,rVFcZBx6sD7HfyXruSwjAg,Austin,TX,3.0,"Cafeteria, Restaurants, Burgers"
Church's Chicken,g81C0InlRIA7_2Pn896OUg,Decatur,GA,2.0,"Breakfast & Brunch, Chicken Shop, Restaurants, Chicken Wings, Fast Food"
Choo-Choo Churros,3-lFGXfZimmCoWSWiuugSw,Orlando,FL,4.0,"Restaurants, Churros, Latin American, Steakhouses, Food, Argentine"
Wendy's,AvDh1_loQ7Oh1r6yuTkw6w,Lynn,MA,1.5,"Fast Food, Burgers, Restaurants"
Dish Dive,IQPjm6QK1MPXxbPjceZdBQ,Atlanta,GA,4.5,"Restaurants, Southern, American (New), Comfort Food"
The Ganachery,tHIj-Enk_N8mFcX8XgeZUg,Orlando,FL,4.5,"Chocolatiers & Shops, Food, Specialty Food, Restaurants"
The Country Cat PDX,RweUC2fT3Q29IE_Yer3Viw,Portland,OR,3.5,"Sandwiches, Comfort Food, Breakfast & Brunch, Local Flavor, American (New), American (Traditional), Bars, Nightlife, Airport Lounges, Restaurants"
Boston King Coffee,p3EaYXYnlBndZgh23liqBw,Woburn,MA,4.5,"Food, American (New), Cafes, Sandwiches, Coffee & Tea, Restaurants"
Giovannis Italian Restaurant & Pizzeria,EvNADwy8xTYWfAvrII9O0g,Orlando,FL,4.0,"Food Delivery Services, Delis, Nightlife, Pizza, Food, Bars, Restaurants, Italian"
Joseppi's Pizza,xFBGuUBWkC5E1OYzDJZnyA,Columbus,OH,2.5,"Pizza, Buffets, Food, Restaurants"
Domino's Pizza,MA1tO_ur-bbZa6ShxOBEpA,Beaverton,OR,2.0,"Chicken Wings, Pizza, Restaurants, Sandwiches"
A Taste of Punjab,4BmWp0P2XsYIsZBCgL09xw,Surrey,BC,3.0,"Restaurants, Indian"
Le French Cafe,5L7fF2xlvOXWlVsyum0mnA,Boulder,CO,4.0,"Breakfast & Brunch, Restaurants, French, Cafes, Bakeries, Food"
Oath Pizza - South Station,bS92qFD1O4eT5w97XNckZw,Boston,MA,4.0,"American (New), Bakeries, Local Flavor, Pizza, Breakfast & Brunch, Salad, Food, Vegan, Restaurants"
GOGI Korean BBQ,dp_60ZST2ZzwwQH-vgojqA,Columbus,OH,4.0,"Restaurants, Barbeque, Korean"
Chilacates Mexican Street Food,HJKGDdibWWWVA2yt2O2SOA,Jamaica Plain,MA,4.5,"Latin American, Street Vendors, Tacos, Food, Spanish, Mexican, Restaurants"
La Cita Country Club,FqKFcKAFVIHB84zE5J6qCg,Titusville,FL,3.0,"American (New), Cafes, Restaurants, Buffets, American (Traditional)"
Sbarro,Vr2sSF_NpEsvktLifDfjwA,Atlanta,GA,2.0,"Italian, Pizza, Restaurants"
Three Cod Tavern,wLrxk4IAQJPDiARF5maACg,Marblehead,MA,3.5,"American (Traditional), Restaurants"
Thai Restaurant of Norcross,KjhhtbrLW5sKd4SXbwAi7g,Norcross,GA,4.0,"Thai, Restaurants"
JuiceLand,GUal6V36yCyIurORRyoHEA,Austin,TX,4.0,"Restaurants, Food, Juice Bars & Smoothies, Vegan, Vegetarian"
Barrio Tacos,Y58ajW_UFRM1ZBOGreZgyQ,Columbus,OH,4.0,"Restaurants, Mexican, Tacos, Food, Do-It-Yourself Food"
Trilo-Bites,any7L68ViaYRQRIVLqlH5g,Kissimmee,FL,3.5,"Restaurants, American (New)"
Golden Crown Chinese Restaurant,ovYGKh5Dznce8s44EzW1HA,Atlanta,GA,2.5,"Chinese, Restaurants"
Subway,V4CdF1UpqUU1U7MmJsDpcQ,Burlington,MA,1.5,"Food, Restaurants, Fast Food, Sandwiches"
La Hacienda Peruvian & Mexican Restaurant,L7TyQdHHk-leIzaokRZ9JQ,Oregon City,OR,3.5,"Mexican, Peruvian, Restaurants"
Villa Palma at the Village,vO2cCd1WYq5iLhroYHt3NQ,Cocoa,FL,4.5,"Restaurants, Seafood, Nightlife, Piano Bars, Bars, Italian"
Nonos Tacos,FewDWoaK5Pr0sHF3AlG8mg,Austin,TX,5.0,"Restaurants, Mexican"
Royal Hotpot Korean BBQ & Bar,c5ifOiyEjJj6kZenohmFTA,Quincy,MA,3.5,"Hot Pot, Korean, Restaurants, Nightlife, Bars"
The Morning Table,fRTEZFnBoWD8fzd4mGeSWQ,Boulder,CO,4.0,"Restaurants, Breakfast & Brunch, Nightlife, Bars, Cocktail Bars"
Subway,wLkjX3o7ugbS5auK6Tthtw,Boston,MA,2.5,"Restaurants, Sandwiches, Fast Food"
Dairy Queen,gYaVciQ3_4aX25kHMGF2PQ,Happy Valley,OR,1.5,"Food, Ice Cream & Frozen Yogurt, Burgers, Fast Food, Restaurants"
Third Culture Kitchen,BNELecCqN6X5_jckfs6ZEA,Titusville,FL,4.5,"Tapas/Small Plates, Restaurants, Vegan, Nightlife, Tacos, Mexican, Vegetarian, Gluten-Free, Bars"
The Pizza Shop,ddJrA0XggkdNduKsIZIskA,Mount Dora,FL,4.0,"Restaurants, Pizza"
Express Locksmith,0XLfw6g-7LZSox3-yXRRlg,Braintree,MA,5.0,"Electronics Repair, Handyman, Shopping, Damage Restoration, Home Services, Hardware Stores, Local Services, Door Sales/Installation, Home & Garden, Painters, Restaurants, Home Decor, Keys & Locksmiths"
McDonald's,0NlHPRdzsHwfL-FgMG0zHA,Revere,MA,3.0,"Burgers, Fast Food, Coffee & Tea, Food, Restaurants"
Cape May Cafe - Temporarily Unavailable,PHiOyK41OsmgnT0NxcGypA,Orlando,FL,4.0,"Breakfast & Brunch, Seafood, Restaurants, Buffets"
I love Ice Cream,Yc0LgrjKALc97Yjk3ejD1Q,Kissimmee,FL,4.5,"Ice Cream & Frozen Yogurt, Sushi Bars, Restaurants, Bubble Tea, Food"
Los Bravos,j4_oYhBSDlW1kjEq-DlSeQ,Decatur,GA,2.5,"Bars, Mexican, Nightlife, Restaurants"
Juan Colorado,uGAteyDlYsK-aeuYa7of8g,Tualatin,OR,4.0,"Mexican, Restaurants"
O! Taho,lOmgDBHcDAUbNatYya5q0Q,Vancouver,BC,4.5,"Filipino, Restaurants"
Johnny Rockets,RFCg7Vb_lW1f1b5H-HaBDQ,Atlanta,GA,3.0,"American (Traditional), Diners, Restaurants, Burgers, Fast Food, Sandwiches"
Bep Saigon Asian Kitchen,UN4syHhtu0NA07S-Jzb4pg,Austin,TX,4.5,"Chinese, Vietnamese, Restaurants"
The Fried Rice King,scgo9hFzNN5pcl9UAnSgGQ,Clarkston,GA,2.5,"Restaurants, Chinese"
Johnny's Pizza & Subs,NDdZ_59o1wADZG73gWOZxg,Dorchester Center,MA,3.5,"Pizza, Restaurants"
FAB,DrBE3gxgCkIZiBupHBHzDQ,Somerville,MA,4.0,"Cocktail Bars, Restaurants, American (New), Wine Bars, Nightlife, Bars"
Little Caesars Pizza,MDk3LjgwxZlm9e9zVnwGdA,Vancouver,WA,2.0,"Pizza, Restaurants"
Fortune Wok,Y9JlwCMgXVmZ3LeHy_EwXw,Richmond,BC,3.0,"Chinese, Restaurants"
2Twenty2,EN15n4bu3Sc1KgOiV9mOcA,Boston,MA,3.0,"Sushi Bars, Diners, Soul Food, American (Traditional), Comfort Food, Restaurants, Tapas/Small Plates, Sandwiches, Bars, Sports Bars, Nightlife, Asian Fusion, Breakfast & Brunch, Lounges, Chicken Wings"
Moxie's Grill & Bar,WRBvHrDHTJXMvehfgnpcQQ,Vancouver,BC,3.0,"American (New), Restaurants, Bars, Lounges, Nightlife, Steakhouses, Canadian (New), American (Traditional)"
The Dog & Duck Pub,if5aZcWOPM0FDbG8SZ_D6A,Austin,TX,4.0,"Nightlife, Pubs, Restaurants, Bars, American (Traditional), British"
Bait to Plate,jYsDyARh2nf4p1eH0nlvYw,Boston,MA,3.5,"Restaurants, Fish & Chips, Specialty Food, Seafood Markets, Food"
Marlow's Tavern,rbe6cBtApDk9YXDphP1XHg,Atlanta,GA,4.0,"Gastropubs, Burgers, Restaurants, American (New), American (Traditional)"
Checkers,yy-S7QeRa3MVPllYEjEvLg,East Point,GA,1.0,"Restaurants, Fast Food, American (Traditional), Burgers"
Captain D's,AlfNVAXo_Cl9OojHUS32xw,Sanford,FL,4.0,"Restaurants, American (Traditional), Seafood, Fish & Chips, Fast Food"
Jimmy John's,nZ0L0HngnOQBkNR55nWb5Q,Austin,TX,3.0,"Restaurants, Sandwiches, Food Delivery Services, Fast Food, Delis, Food"
Seoul Korean Restaurant,6XWO3-F3Xek7nu1aEih19g,Happy Valley,OR,4.0,"Korean, Restaurants"
Ramen Tatsu-Ya,uwFa-pTQL1Rv4nULoIraNw,Austin,TX,4.0,"Japanese, Restaurants, Ramen"
Prattville Metro Pizza,kx_duSFmaCCFWn5hxvYFPg,Chelsea,MA,3.0,"Salad, Chicken Wings, Pizza, Restaurants, Sandwiches"
Mangia Pizza,K1Gqgf4kjHTzmt3Z6ghdtQ,Austin,TX,3.5,"Event Planning & Services, Italian, Caterers, Pizza, Food Delivery Services, Food, Restaurants"
Tacos 3 Mayes,IMkyTRkebwxBCOwDa9QE2A,Austin,TX,4.5,"Tacos, Food, Restaurants, Breakfast & Brunch, Food Trucks, Mexican"
Tennessee's Real BBQ  Real Fast,QPWkaki9oJKiLmCsuxekGw,Peabody,MA,3.5,"Restaurants, Barbeque"
Amaro's Table - Hazel Dell,w59qaubwv5S_cpq0KYZKEw,Vancouver,WA,4.5,"Restaurants, American (New)"
Domino's Pizza,kmqWZZn9hw9znNb07TAK3w,Portland,OR,2.0,"Pizza, Italian, Restaurants, Sandwiches, Chicken Wings"
McDonald's,O1J1nnYmCyhCc9TI1BY7YQ,Saugus,MA,2.5,"Coffee & Tea, Restaurants, Burgers, Food, Fast Food"
Waffle House,TQjPUvz82UV6z5SdvhZT6w,Westerville,OH,3.5,"Sandwiches, Restaurants, American (New), American (Traditional), Breakfast & Brunch, Diners"
Killer Burger,gcTc8abc8Jfpmg3t1ejp3g,Portland,OR,4.0,"Restaurants, Burgers"
Duckett's Public House,7h_sA9kmMu5wT47kaYcf8A,Portland,OR,3.5,"Pubs, Bars, Nightlife"
Salamanders Sports Grill,QSWtAd86fsonq_9c1LYOeQ,Winter Springs,FL,4.0,"Sports Bars, Nightlife, American (New), American (Traditional), Restaurants, Bars, Gastropubs"
Blue Ribbon BBQ,dnbfnudR1NLGHALBj8IUMw,Arlington,MA,4.0,"Caterers, Restaurants, Barbeque, Event Planning & Services"
Farah's Café Restaurant,M_tsxTY0rR1Ny5lD9IZCDw,Boston,MA,3.0,"Haitian, Caribbean, Restaurants"
ChocoLate Coffee,aIhoZ_wvbVm3_ORaXrEbTA,Atlanta,GA,4.0,"Coffee & Tea, Desserts, Restaurants, Food"
Nossa Familia Coffee,17pcPIDZ_hqQ7NcTrFwPsQ,Portland,OR,4.5,"Restaurants, Coffee & Tea, Coffee Roasteries, Cafes, Food"
Six West,jrmvJb674XPvrUJndopavQ,Boston,MA,3.0,"American (New), Restaurants, Bars, Nightlife, Cocktail Bars, Breakfast & Brunch"
Champions,x4fNltn_RTWU4xLY3gJQUA,Cambridge,MA,3.0,"Nightlife, Restaurants, Bars, Sports Bars, American (Traditional)"
Samuel Adams Atlanta,ni8dPQgRiKCtmH-ExiAQ2Q,Atlanta,GA,2.5,"Breweries, Restaurants, Food"
La Galleria Fine Foods,DockITs-bpugPUfDb2B5Pw,North Vancouver,BC,4.0,"Delis, Restaurants, Sandwiches"
La Mei Zi,uB7IZ1v0tdIckr8gH82R0g,Doraville,GA,4.5,"Chinese, Szechuan, Taiwanese, Restaurants"
The District Eatery Tap & Barrel,cukscRxdVj0DN-roqepsDg,Sanford,FL,4.5,"Bars, Gastropubs, American (New), Nightlife, Cocktail Bars, Restaurants"
SOFRA Bakery & Cafe,Y6YtAXCglKWQB9ghwmzWkw,Cambridge,MA,4.0,"Breakfast & Brunch, Food, Grocery, Bakeries, Middle Eastern, Restaurants"
Vanessa's Coffee Shop,qnL_Tnk4YG74TsRjwVcS3Q,Saint Cloud,FL,4.5,"Sandwiches, Food, Breakfast & Brunch, Coffee & Tea, Restaurants"
Thai Cafe,k-kjPlpHSiE9v6D0i93FhA,Burnaby,BC,4.0,"Thai, Restaurants"
Oriole Cafe,qA4B6fKaboTF2u8oRNUrHA,Vancouver,BC,4.0,"Caterers, Sandwiches, Event Planning & Services, Cafes, Restaurants, Asian Fusion"
Simply Thai Cuisine,HhYxrJ0u3ROL-iwo5VFfZA,Atlanta,GA,3.5,"Restaurants, Thai"
Twin Peaks,ldvPr7TxCAdPHpnr5cDrNw,Atlanta,GA,3.0,"Bars, American (Traditional), Sports Bars, Nightlife, Comfort Food, American (New), Restaurants"
Luby's,iFhzp-04HDd-3Gv90A7o3w,Austin,TX,3.0,"Buffets, American (Traditional), Restaurants, Breakfast & Brunch"
Gyro King,rAsP0P5r_NJTbOOHIYiM0A,Portland,OR,5.0,"Food Trucks, Food, Restaurants, Mediterranean, Greek, Middle Eastern"
Donatos Pizza,Q-uhO8TV6bE7QekMsSFVIQ,Columbus,OH,2.5,"Sandwiches, Restaurants, Salad, Pizza"
Kadence,AO0vfepygrZSnuaiTSLveg,Orlando,FL,5.0,"Japanese, Restaurants, Fish & Chips, Sushi Bars"
La Bella Luna,T2Ut5FqTB3G63365f1NXQg,Orlando,FL,3.5,"Pizza, Italian, Restaurants, Seafood, Salad"
Fresh City,LvE1qPwuzVtIijpgtIE5LQ,Revere,MA,2.0,"Food, Restaurants, American (Traditional), Vegetarian"
82nd Street Bar & Grill,13Kgh4NxlGLgTDaTlKxzFw,Portland,OR,4.0,"Sports Bars, Nightlife, Restaurants, American (Traditional), Bars"
Brodie's Pub,5s4Lfd8TeU1bsF6Tf4Y68Q,Peabody,MA,4.0,"Nightlife, Pubs, Barbeque, Bars, American (Traditional), Restaurants"
Caruso's Pizza Center,Zrau5AnA_2s7m5xR6SGGNQ,Lynn,MA,2.5,"Restaurants, Pizza, Italian, Food, Food Delivery Services"
Sarku Japan,SlF5ni_mtvK6dAh6pAr4PA,Portland,OR,2.5,"Restaurants, Japanese"
Jersey Mike's Subs,UiLqjSp3okrbLES6iDWnlw,Happy Valley,OR,3.0,"Fast Food, Restaurants, Sandwiches, Delis"
Chipotle Mexican Grill,eDOq6Z-sebhwLi3iBQ9PMA,Hilliard,OH,2.5,"Mexican, Restaurants, Fast Food"
Sam Snead's Oak Grill and Tavern,QmKgrQ7qNCrDJ4M98VfQWQ,Orlando,FL,3.5,"American (New), Nightlife, Bars, Restaurants, American (Traditional)"
Liv’s Juice & Acai Bar,7oZVkm3M21c6lIWmrTBhwA,Medford,MA,4.5,"Restaurants, Cafes, Juice Bars & Smoothies, Acai Bowls, Food, Salad"
Mighty Dogs Cafe,wbbXQwGCFYH-cvBGaZ8ugQ,Austin,TX,4.0,"Cafes, Restaurants, Hot Dogs"
American Deli,kMe2ZvjCA91hMMO2LVrFKg,Atlanta,GA,2.0,"Restaurants, American (Traditional), Delis, American (New), Fast Food, Chicken Wings, Burgers, Sandwiches, Cheesesteaks"
Tropics Pool Bar - Hilton Orlando,r68BCDgYYlRv212oC5lNaA,Orlando,FL,3.0,"Bars, Pizza, Sports Bars, Nightlife, Restaurants"
The Draft,9jStwuAp2D0gdMFe6FNrTw,Allston,MA,3.0,"American (Traditional), Pubs, Bars, Nightlife, Sports Bars, Restaurants"
De La O Kitchen,A2FbL9YMYozb1Yj4XDG3VA,Bee Cave,TX,5.0,"Restaurants, Food Trucks, Food, Mexican"
Sichuan Taste,4DJj4NtOHcnojgav5OyaOg,Malden,MA,3.5,"Food, Seafood, Szechuan, Restaurants, Desserts, Chinese"
Olde Magoun's Saloon,hkduXqDA7Ssmb-2hqpGMDg,Somerville,MA,4.0,"American (Traditional), Irish, Sports Bars, Pubs, Bars, Restaurants, Nightlife"
Winter Park Honey,te9htS2aHdl6SQIakvTHFA,Winter Garden,FL,5.0,"Doctors, Specialty Food, Food, Naturopathic/Holistic, Honey, Health & Medical, Restaurants, Food Stands"
Vinoteca di Monica,Hnx34LxtfW4XV0gZ18zMBg,Boston,MA,3.5,"Nightlife, Bars, Italian, Restaurants, Wine Bars, Breakfast & Brunch, Seafood"
Butchers Block BBQ,U7ZjjJLToVrODZz1pO5oVA,Burnaby,BC,3.5,"Burgers, Sandwiches, Restaurants, Barbeque, Chicken Wings"
Ado's Kitchen & Bar,jsmImNO2eKNOVC-GY18img,Boulder,CO,4.5,"Steakhouses, Spanish, Italian, Breakfast & Brunch, Restaurants"
La Voile Brookline,L7azzjeTPzfxnGvrqPjtFg,Brookline,MA,4.0,"Restaurants, French"
World Of Coffee,itzGWJ6WFOjNGVA8Pf8kDw,Orlando,FL,3.5,"Cafes, Coffee & Tea, Internet Cafes, Restaurants, Food"
Happy Sushi,D9Kwi9YpDfL9UNOHvYz1oQ,Vancouver,BC,3.0,"Sushi Bars, Japanese, Restaurants"
Chipotle Mexican Grill,DkulRYYEAfUxHV7lqV2nRg,Atlanta,GA,3.0,"Fast Food, Restaurants, Mexican"
Futago Udon,9BmP5aQyuvbT-xwpcej1Yw,Boston,MA,4.5,"Noodles, Japanese, Restaurants"
Dunkin',0jrApLJYqw8C-WedPEfdKA,Decatur,GA,2.0,"Food, Donuts, Breakfast & Brunch, Coffee & Tea, Restaurants"
Suki Hana,Tm1n5_BM5YtI56tSmxh_3g,Portland,OR,2.5,"Restaurants, Fast Food, Japanese"
Chick-fil-A,BB_39JXh80D_HFm1tn3_Dg,Kissimmee,FL,3.5,"Caterers, Food Delivery Services, Active Life, Food, Event Planning & Services, Fast Food, Playgrounds, Restaurants"
KFC,aEHxONAfgbfQw6PozMc2UA,Quincy,MA,1.5,"Restaurants, Chicken Wings, Chicken Shop, Fast Food"
Piccolo Piatti,q4oWKQzYAz_58qeemnkbdA,Winthrop,MA,3.0,"Restaurants, Specialty Food, American (Traditional), Italian, Cheese Shops, Pizza, Food, Breakfast & Brunch"
The Daily Poutine,JdfWs8jv-6CjHO0Wz3IX0w,Lake Buena Vista,FL,4.0,"Poutineries, Restaurants"
Jong Ga Korean Restaurant,WaBbVMTjZD5FHjYJnY-Xig,Burnaby,BC,3.5,"Korean, Restaurants"
Lithuanian Kitchen,4jYkon2dF4_asouJ8S_gVQ,Boston,MA,4.5,"Ukrainian, Ethnic Food, Food, Imported Food, Modern European, Nightlife, Polish, Restaurants, Bars, Specialty Food"
Nonno's Italian Restaurant,51Xg2-GF3toJbjIY1phiPQ,Altamonte Springs,FL,4.5,"Italian, Restaurants, Seafood, Nightlife, Salad, Bars"
Jet's Pizza,d6JEaBpDJ2cYh3R8N5JGVw,Powell,OH,3.5,"Food, Restaurants, Pizza"
Michi Ramen,Pxz_Si1XOtBQWw5LTIGJtQ,Austin,TX,3.5,"Japanese, Restaurants, Food, Street Vendors, Ramen, Bars, Beer Bar, Noodles, Asian Fusion, Nightlife"
